scalar,RGB_r,RGB_g,RGB_b
0.0,0,0,0
0.007874015748031496,9,0,9
0.015748031496062992,17,1,17
0.023622047244094488,22,1,24
0.031496062992125984,26,1,30
0.03937007874015748,28,2,38
0.047244094488188976,29,2,46
0.05511811023622047,30,3,54
0.06299212598425197,30,3,61
0.07086614173228346,29,3,69
0.07874015748031496,27,4,76
0.08661417322834646,26,4,82
0.09448818897637795,24,4,89
0.10236220472440945,22,5,95
0.11023622047244094,20,5,101
0.11811023622047244,18,5,106
0.12598425196850394,17,5,112
0.13385826771653542,7,6,120
0.14173228346456693,6,12,120
0.14960629921259844,6,19,118
0.15748031496062992,5,25,114
0.1653543307086614,5,31,109
0.1732283464566929,5,36,104
0.18110236220472442,5,41,98
0.1889763779527559,4,44,93
0.19685039370078738,4,48,89
0.2047244094488189,4,51,84
0.2125984251968504,4,54,81
0.2204724409448819,4,57,77
0.22834645669291337,4,60,74
0.23622047244094488,3,62,71
0.2440944881889764,3,65,68
0.25196850393700787,3,67,66
0.25984251968503935,3,70,64
0.26771653543307083,3,72,61
0.2755905511811024,4,74,58
0.28346456692913385,4,77,54
0.29133858267716534,4,79,51
0.2992125984251969,4,82,47
0.30708661417322836,4,84,42
0.31496062992125984,4,86,38
0.3228346456692913,4,89,33
0.3307086614173228,4,91,28
0.33858267716535434,5,93,23
0.3464566929133858,5,95,17
0.3543307086614173,5,98,12
0.36220472440944884,5,100,7
0.3700787401574803,7,102,5
0.3779527559055118,11,104,5
0.3858267716535433,13,106,5
0.39370078740157477,18,108,5
0.4015748031496063,24,110,5
0.4094488188976378,30,112,5
0.41732283464566927,37,114,5
0.4251968503937008,45,115,6
0.4330708661417323,53,117,6
0.4409448818897638,61,118,6
0.44881889763779526,69,119,6
0.45669291338582674,78,120,6
0.4645669291338583,86,121,6
0.47244094488188976,94,122,6
0.48031496062992124,103,122,6
0.4881889763779528,111,123,6
0.49606299212598426,120,123,6
0.5039370078740157,128,123,6
0.5118110236220472,137,123,7
0.5196850393700787,147,123,7
0.5275590551181102,157,122,8
0.5354330708661417,168,120,8
0.5433070866141733,180,117,9
0.5511811023622047,193,114,9
0.5590551181102362,206,109,10
0.5669291338582677,220,103,10
0.5748031496062992,233,96,11
0.5826771653543307,244,90,21
0.5905511811023622,245,93,43
0.5984251968503937,246,97,56
0.6062992125984252,246,101,65
0.6141732283464567,246,104,73
0.6220472440944882,247,108,78
0.6299212598425197,247,112,85
0.6377952755905512,247,115,94
0.6456692913385826,248,118,104
0.6535433070866141,248,120,116
0.6614173228346456,249,123,127
0.6692913385826772,249,126,139
0.6771653543307087,249,128,151
0.6850393700787402,249,131,162
0.6929133858267716,249,133,173
0.7007874015748031,249,135,184
0.7086614173228346,249,137,195
0.7165354330708661,249,139,205
0.7244094488188977,250,142,215
0.7322834645669292,250,144,224
0.7401574803149606,250,146,233
0.7480314960629921,250,148,242
0.7559055118110236,249,151,250
0.7637795275590551,242,158,250
0.7716535433070866,237,164,251
0.7795275590551181,232,170,251
0.7874015748031495,229,175,251
0.7952755905511811,226,180,251
0.8031496062992126,224,184,252
0.8110236220472441,223,187,252
0.8188976377952756,222,191,252
0.8267716535433071,222,194,252
0.8346456692913385,223,198,252
0.84251968503937,223,201,252
0.8503937007874016,224,203,253
0.8582677165354331,226,206,253
0.8661417322834646,227,209,253
0.8740157480314961,229,212,253
0.8818897637795275,230,215,253
0.889763779527559,231,218,253
0.8976377952755905,232,221,253
0.905511811023622,232,224,253
0.9133858267716535,233,227,254
0.9212598425196851,233,230,254
0.9291338582677166,233,233,254
0.937007874015748,234,236,254
0.9448818897637795,234,239,254
0.952755905511811,235,242,254
0.9606299212598425,237,244,254
0.968503937007874,238,247,254
0.9763779527559056,240,250,254
0.984251968503937,243,252,254
0.9921259842519685,248,254,255
1.0,255,255,255
