scalar,RGB_r,RGB_g,RGB_b
0.0,0.05038205347059877,0.029801736499741757,0.5279751010495176
0.015873015873015872,0.09684950274914242,0.02512351732438698,0.5473063410118386
0.031746031746031744,0.13317597465472367,0.02220282822304163,0.5636027856145531
0.047619047619047616,0.1651535538864177,0.02010341414165474,0.5779532558724891
0.06349206349206349,0.1947315174570926,0.018266433881568053,0.5909078275427111
0.07936507936507936,0.2228227930251293,0.01637857472653946,0.6027459727246979
0.09523809523809523,0.2499246952115431,0.014277929592605983,0.6135966798374718
0.1111111111111111,0.276351482499935,0.011899739910980419,0.6234940427178958
0.12698412698412698,0.3022833140964894,0.009307283041660511,0.6324126020096202
0.14285714285714285,0.32784692303604196,0.0066313933705768055,0.6402853293744383
0.15873015873015872,0.35311296089211924,0.004099780529660947,0.6470181047207104
0.1746031746031746,0.37812395534049303,0.002014035314359345,0.6525004595762532
0.19047619047619047,0.4028976841932866,0.0007490150951411844,0.656615475994414
0.20634920634920634,0.4274268315543793,0.0007524596878212569,0.659246535649707
0.2222222222222222,0.4516943876358231,0.002520403792262661,0.6602869049186199
0.23809523809523808,0.47566601483935406,0.006596788402611539,0.6596486915695562
0.25396825396825395,0.49930072512214013,0.013550955611460646,0.6572732342627424
0.2698412698412698,0.5225507258154887,0.02395334377563555,0.6531312935336007
0.2857142857142857,0.5453608398097519,0.03836817688235455,0.6472432548304646
0.30158730158730157,0.5676822957170345,0.05537426970275513,0.6396708089028651
0.31746031746031744,0.5894663528289033,0.07267085101564802,0.630522590318905
0.3333333333333333,0.6106674577942587,0.09020012029057023,0.6199508828839105
0.3492063492063492,0.6312551377155949,0.1079055406672795,0.608140695838416
0.36507936507936506,0.6512079903726892,0.12572858825806,0.5953029999723515
0.38095238095238093,0.6705155189189337,0.14362445266508564,0.5816590842905813
0.3968253968253968,0.6891823984896085,0.16155398209746225,0.5674209982332574
0.4126984126984127,0.7072214384191888,0.17949244673275505,0.5527879224611816
0.42857142857142855,0.7246542772727967,0.1974236709187686,0.5379281037132716
0.4444444444444444,0.7415091064651237,0.2153394286430737,0.522986079362226
0.4603174603174603,0.7578152067210526,0.2332394119261918,0.5080696509216611
0.47619047619047616,0.7736056363325751,0.25113210264325103,0.4932533204482475
0.49206349206349204,0.7889077923902661,0.2690281786262729,0.4785937665087889
0.5079365079365079,0.8037494247589563,0.28694706097758665,0.46410981335927864
0.5238095238095237,0.8181500293580108,0.30490707231196135,0.44981209074956746
0.5396825396825397,0.8321272944583122,0.32293457796118125,0.4356895847236594
0.5555555555555556,0.8456881763592625,0.34105380382147166,0.42172577491045643
0.5714285714285714,0.8588363515132411,0.35929521887338184,0.407891799954962
0.5873015873015872,0.8715661908812892,0.3776868419602594,0.3941623953252676
0.6031746031746031,0.8838665909365032,0.39625913870742613,0.3805039737461855
0.6190476190476191,0.8957201091497928,0.4150440391714219,0.3668889719327426
0.6349206349206349,0.9071023597050134,0.43407211363843423,0.3532912411097074
0.6507936507936507,0.9179839826418564,0.45337307337254035,0.3396895828528216
0.6666666666666666,0.928328943461609,0.4729723618415593,0.32606736582761625
0.6825396825396826,0.9381009240434409,0.49290182690888135,0.3124152574994736
0.6984126984126984,0.9472579111497118,0.5131797545673915,0.2987284023639631
0.7142857142857142,0.9557564842476064,0.5338287173328614,0.2850080723374925
0.7301587301587301,0.9635506524622436,0.554864013225268,0.2712668004520666
0.746031746031746,0.9705940861597643,0.5763014396464027,0.2575228074546647
0.7619047619047619,0.9768372555932382,0.5981530156679754,0.2438082621966488
0.7777777777777777,0.9822322954473887,0.620423682788356,0.23017887730235947
0.7936507936507936,0.9867225765717259,0.6431259087260883,0.21670019907083216
0.8095238095238095,0.9902564679641962,0.6662593521521772,0.20349049380694245
0.8253968253968254,0.9927768157314935,0.6898280465170966,0.19071078898532892
0.8412698412698412,0.9942209675726877,0.7138310959888742,0.17859388905968468
0.8571428571428571,0.9945257260387773,0.7382691276441445,0.16745985897148677
0.873015873015873,0.9936252297246589,0.7631380386382951,0.1577367448782944
0.8888888888888888,0.9914412000198926,0.788436493431318,0.14993689017129688
0.9047619047619047,0.98791736835702,0.8141489201823444,0.14464932718101797
0.9206349206349206,0.9829842356253323,0.8402634049277531,0.1423570796719551
0.9365079365079365,0.9765974863887429,0.8667604668377853,0.14324715066016785
0.9523809523809523,0.9687441959467197,0.8936099945311223,0.1468570521679269
0.9682539682539681,0.9595069153082595,0.920764452583578,0.15146608829134406
0.9841269841269841,0.94927500419094,0.9481104530299268,0.15221391340794943
1.0,0.9400151278782742,0.9751557856205376,0.131325887773911
