scalar,RGB_r,RGB_g,RGB_b
0.0,0.0,0.0,0.0
0.03225806451612903,0.06591443824047524,0.02771217304496877,0.11179899720793604
0.06451612903225806,0.08645805851880287,0.05527859510017847,0.19433875656600802
0.0967741935483871,0.09851719977874024,0.06721044869078241,0.2833627546085327
0.12903225806451613,0.10239846698530466,0.07589494905011718,0.37724452891031823
0.16129032258064516,0.09370906668292084,0.08345153943868491,0.475304532516117
0.1935483870967742,0.06289108062697996,0.08988685349124348,0.5770814050070483
0.22580645161290322,0.052602842488789485,0.09285676601721427,0.6716689197815314
0.25806451612903225,0.1792474142295265,0.08369691385720912,0.7306540470534063
0.29032258064516125,0.26404270716529454,0.0667140318399368,0.7905426091470994
0.3225806451612903,0.33879657412743314,0.03421954265452072,0.8512954714318648
0.3548387096774194,0.47248030397418733,0.0,0.8405954911921792
0.3870967741935484,0.6471947097093772,0.0,0.6676652650676422
0.4193548387096774,0.7538933986632822,0.0,0.4997870486108024
0.45161290322580644,0.828446288402993,0.019357663847391238,0.3344047519791983
0.4838709677419355,0.87336280884395,0.1323351757265758,0.2351556880205069
0.5161290322580645,0.8984356964030279,0.2184562731822398,0.23423756170334464
0.5483870967741935,0.9231500501271286,0.28492627571675994,0.23243456707385857
0.5806451612903225,0.9475101044302477,0.3432874896446591,0.2296646344439775
0.6129032258064516,0.9715198564580348,0.3972533844488068,0.22582800976216905
0.6451612903225806,0.9951830649957002,0.4485303104533937,0.2208011158185631
0.6774193548387096,0.9951192380008328,0.5148171466406066,0.21990757442219416
0.7096774193548387,0.9872753446644836,0.5806505727713369,0.21980747286445207
0.7419354838709677,0.9773976238613672,0.6429567614200131,0.21914290650142004
0.7741935483870968,0.965315507595122,0.7028034400790266,0.2178738556292838
0.8064516129032258,0.9508282553217994,0.7608708778035578,0.21595382969339216
0.8387096774193548,0.9336963825165636,0.8176192442634821,0.2133281767051911
0.8709677419354839,0.9136297297041056,0.873373939956141,0.20993180049004317
0.9032258064516129,0.9257162144831833,0.9148038816756514,0.3497225588509042
0.9354838709677419,0.9655170705798192,0.9421081203528419,0.5798518818783555
0.967741935483871,0.9910137296429339,0.9704480274805615,0.7911698505692775
1.0,1.0,1.0,1.0
