scalar,RGB_r,RGB_g,RGB_b
0.0,0,0,4
0.00392156862745098,1,0,5
0.00784313725490196,1,1,6
0.011764705882352941,1,1,8
0.01568627450980392,2,1,9
0.0196078431372549,2,2,11
0.023529411764705882,2,2,13
0.027450980392156862,3,3,15
0.03137254901960784,3,3,18
0.03529411764705882,4,4,20
0.0392156862745098,5,4,22
0.043137254901960784,6,5,24
0.047058823529411764,6,5,26
0.050980392156862744,7,6,28
0.054901960784313725,8,7,30
0.058823529411764705,9,7,32
0.06274509803921569,10,8,34
0.06666666666666667,11,9,36
0.07058823529411765,12,9,38
0.07450980392156863,13,10,41
0.0784313725490196,14,11,43
0.08235294117647059,16,11,45
0.08627450980392157,17,12,47
0.09019607843137255,18,13,49
0.09411764705882353,19,13,52
0.09803921568627451,20,14,54
0.10196078431372549,21,14,56
0.10588235294117647,22,15,59
0.10980392156862745,24,15,61
0.11372549019607843,25,16,63
0.11764705882352941,26,16,66
0.12156862745098039,28,16,68
0.12549019607843137,29,17,71
0.12941176470588234,30,17,73
0.13333333333333333,32,17,75
0.13725490196078433,33,17,78
0.1411764705882353,34,17,80
0.14509803921568626,36,18,83
0.14901960784313725,37,18,85
0.15294117647058825,39,18,88
0.1568627450980392,41,17,90
0.16078431372549018,42,17,92
0.16470588235294117,44,17,95
0.16862745098039217,45,17,97
0.17254901960784313,47,17,99
0.1764705882352941,49,17,101
0.1803921568627451,51,16,103
0.1843137254901961,52,16,105
0.18823529411764706,54,16,107
0.19215686274509802,56,16,108
0.19607843137254902,57,15,110
0.2,59,15,112
0.20392156862745098,61,15,113
0.20784313725490194,63,15,114
0.21176470588235294,64,15,116
0.21568627450980393,66,15,117
0.2196078431372549,68,15,118
0.22352941176470587,69,16,119
0.22745098039215686,71,16,120
0.23137254901960785,73,16,120
0.23529411764705882,74,16,121
0.2392156862745098,76,17,122
0.24313725490196078,78,17,123
0.24705882352941178,79,18,123
0.25098039215686274,81,18,124
0.2549019607843137,82,19,124
0.2588235294117647,84,19,125
0.2627450980392157,86,20,125
0.26666666666666666,87,21,126
0.27058823529411763,89,21,126
0.27450980392156865,90,22,126
0.2784313725490196,92,22,127
0.2823529411764706,93,23,127
0.28627450980392155,95,24,127
0.2901960784313725,96,24,128
0.29411764705882354,98,25,128
0.2980392156862745,100,26,128
0.30196078431372547,101,26,128
0.3058823529411765,103,27,128
0.30980392156862746,104,28,129
0.3137254901960784,106,28,129
0.3176470588235294,107,29,129
0.32156862745098036,109,29,129
0.3254901960784314,110,30,129
0.32941176470588235,112,31,129
0.3333333333333333,114,31,129
0.33725490196078434,115,32,129
0.3411764705882353,117,33,129
0.34509803921568627,118,33,129
0.34901960784313724,120,34,129
0.3529411764705882,121,34,130
0.3568627450980392,123,35,130
0.3607843137254902,124,35,130
0.36470588235294116,126,36,130
0.3686274509803922,128,37,130
0.37254901960784315,129,37,129
0.3764705882352941,131,38,129
0.3803921568627451,132,38,129
0.38431372549019605,134,39,129
0.38823529411764707,136,39,129
0.39215686274509803,137,40,129
0.396078431372549,139,41,129
0.4,140,41,129
0.403921568627451,142,42,129
0.40784313725490196,144,42,129
0.4117647058823529,145,43,129
0.4156862745098039,147,43,128
0.4196078431372549,148,44,128
0.4235294117647059,150,44,128
0.42745098039215684,152,45,128
0.43137254901960786,153,45,128
0.43529411764705883,155,46,127
0.4392156862745098,156,46,127
0.44313725490196076,158,47,127
0.44705882352941173,160,47,127
0.45098039215686275,161,48,126
0.4549019607843137,163,48,126
0.4588235294117647,165,49,126
0.4627450980392157,166,49,125
0.4666666666666667,168,50,125
0.47058823529411764,170,51,125
0.4745098039215686,171,51,124
0.4784313725490196,173,52,124
0.4823529411764706,174,52,123
0.48627450980392156,176,53,123
0.49019607843137253,178,53,123
0.49411764705882355,179,54,122
0.4980392156862745,181,54,122
0.5019607843137255,183,55,121
0.5058823529411764,184,55,121
0.5098039215686274,186,56,120
0.5137254901960784,188,57,120
0.5176470588235293,189,57,119
0.5215686274509804,191,58,119
0.5254901960784314,192,58,118
0.5294117647058824,194,59,117
0.5333333333333333,196,60,117
0.5372549019607843,197,60,116
0.5411764705882353,199,61,115
0.5450980392156862,200,62,115
0.5490196078431373,202,62,114
0.5529411764705883,204,63,113
0.5568627450980392,205,64,113
0.5607843137254902,207,64,112
0.5647058823529412,208,65,111
0.5686274509803921,210,66,111
0.5725490196078431,211,67,110
0.5764705882352941,213,68,109
0.580392156862745,214,69,108
0.5843137254901961,216,69,108
0.5882352941176471,217,70,107
0.592156862745098,219,71,106
0.596078431372549,220,72,105
0.6,222,73,104
0.6039215686274509,223,74,104
0.6078431372549019,224,76,103
0.611764705882353,226,77,102
0.615686274509804,227,78,101
0.6196078431372549,228,79,100
0.6235294117647059,229,80,100
0.6274509803921569,231,81,99
0.6313725490196078,232,83,98
0.6352941176470588,233,84,98
0.6392156862745098,234,86,97
0.6431372549019607,235,87,96
0.6470588235294118,236,88,96
0.6509803921568628,237,90,95
0.6549019607843137,238,91,94
0.6588235294117647,239,93,94
0.6627450980392157,240,95,94
0.6666666666666666,241,96,93
0.6705882352941176,242,98,93
0.6745098039215687,242,100,92
0.6784313725490196,243,101,92
0.6823529411764706,244,103,92
0.6862745098039216,244,105,92
0.6901960784313725,245,107,92
0.6941176470588235,246,108,92
0.6980392156862745,246,110,92
0.7019607843137254,247,112,92
0.7058823529411764,247,114,92
0.7098039215686275,248,116,92
0.7137254901960784,248,118,92
0.7176470588235294,249,120,93
0.7215686274509804,249,121,93
0.7254901960784313,249,123,93
0.7294117647058823,250,125,94
0.7333333333333333,250,127,94
0.7372549019607844,250,129,95
0.7411764705882353,251,131,95
0.7450980392156863,251,133,96
0.7490196078431373,251,135,97
0.7529411764705882,252,137,97
0.7568627450980392,252,138,98
0.7607843137254902,252,140,99
0.7647058823529411,252,142,100
0.7686274509803921,252,144,101
0.7725490196078432,253,146,102
0.7764705882352941,253,148,103
0.7803921568627451,253,150,104
0.7843137254901961,253,152,105
0.788235294117647,253,154,106
0.792156862745098,253,155,107
0.796078431372549,254,157,108
0.8,254,159,109
0.803921568627451,254,161,110
0.807843137254902,254,163,111
0.8117647058823529,254,165,113
0.8156862745098039,254,167,114
0.8196078431372549,254,169,115
0.8235294117647058,254,170,116
0.8274509803921568,254,172,118
0.8313725490196078,254,174,119
0.8352941176470589,254,176,120
0.8392156862745098,254,178,122
0.8431372549019608,254,180,123
0.8470588235294118,254,182,124
0.8509803921568627,254,183,126
0.8549019607843137,254,185,127
0.8588235294117647,254,187,129
0.8627450980392157,254,189,130
0.8666666666666667,254,191,132
0.8705882352941177,254,193,133
0.8745098039215686,254,194,135
0.8784313725490196,254,196,136
0.8823529411764706,254,198,138
0.8862745098039215,254,200,140
0.8901960784313725,254,202,141
0.8941176470588235,254,204,143
0.8980392156862745,254,205,144
0.9019607843137255,254,207,146
0.9058823529411765,254,209,148
